,Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age_Months,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Creative_professionals,Business_professionals,Technical_professionals,Service_professionals,Early_months,Spring_months,Summer_months,Good_credit_mix,Standard_credit_mix,Small_value_payments,Medium_value_payments,Large_value_payments,Credit_Score
3799,30,10.321650369112477,7.945182233108251,3,7,14,3,19,19,13.29,1,6.26892581463178,30.0791766465209,385,1,4.107873423601902,3.8029064623364333,6.055720505147142,0,0,1,0,1,0,0,0,1,0,1,0,Standard
3800,17,9.671682221080589,7.247674543959423,10,6,31,6,24,22,24.42,13,8.30969166329193,38.9808019953971,114,1,4.201447552282289,4.003284129607476,5.700185117193289,1,0,0,0,0,1,0,0,0,0,1,0,Standard
3801,27,10.989470424804097,8.472666426032763,8,3,18,5,29,13,5.34,14,7.248880957243855,27.9938649037352,232,1,5.488812396044795,4.059881039967882,6.059795663637745,1,0,0,0,0,0,1,0,1,0,1,0,Poor
3802,20,11.26713949797496,8.794129736930232,8,5,9,3,23,9,9.2,5,7.258003616452371,33.2345513203289,397,0,5.21698578642992,5.354479577093031,6.241464010164385,1,0,0,0,0,0,1,0,1,0,1,0,Standard
3803,35,11.229324121672713,8.752669447996192,2,4,6,3,3,1,1.43,2,4.6368626327205815,41.9578017785856,370,0,5.066431981415076,4.125827287523889,6.480396112681417,1,0,0,0,1,0,0,1,0,0,0,0,Standard
3804,24,11.41882564238799,8.898629574845009,8,3,9,1,13,11,19.7,7,6.102961198121657,31.1565503261438,302,1,3.6914956698329067,5.4811848449926215,6.568018088546465,0,0,0,1,0,1,0,0,1,1,0,0,Standard
3805,21,9.838332307930393,7.252434224449067,10,6,20,9,20,14,20.93,7,7.91869051460201,34.0097861424922,13,1,4.9148071443334205,3.4010939526933472,5.415494649836459,0,1,0,0,1,0,0,0,0,0,1,0,Standard
3806,50,10.791691929585776,8.278242445424148,4,7,15,4,30,11,9.44,4,7.118866734072508,38.2034993810216,199,1,4.907918936272929,3.696872273776298,6.126974868000289,0,1,0,0,0,1,0,0,1,0,0,0,Standard
3807,30,9.787896550118466,7.324972723718407,6,5,31,5,21,18,7.44,7,7.4916677823356554,24.5979617042058,142,1,3.9891771650720487,4.973596865090101,5.493953864569315,0,0,1,0,0,0,1,0,0,1,0,0,Poor
3808,29,9.883625603480448,7.284059305747314,5,3,31,4,25,10,12.15,9,7.502440317519789,29.7703750135046,131,1,3.6011954826877646,3.2569630488288905,5.837953281987877,1,0,0,0,1,0,0,0,1,1,0,0,Poor
3809,43,9.757681707521927,7.176669201381593,3,3,17,1,9,17,9.71,3,6.629865108992825,26.432854423984,284,0,2.504800789008364,5.000842684845504,5.560969483850979,0,1,0,0,1,0,0,0,1,1,0,0,Standard
3810,34,9.756179988425847,7.205917863498362,3,3,18,7,13,15,12.36,11,7.310877645011824,38.8909849192026,203,1,4.475875233361193,4.449649833603637,5.485915158462845,0,0,0,1,0,0,1,0,1,0,1,0,Standard
3811,42,11.254743552263855,8.805543415604925,3,6,18,3,30,18,13.53,5,7.1322339386424245,39.9857748597873,280,1,4.783041555973775,5.320672450610602,6.385403010707602,0,0,1,0,0,1,0,0,1,0,1,0,Standard
3812,17,9.014401519223043,6.3768155210734125,8,9,23,6,39,21,16.78,11,8.366812064555182,34.6415198462883,10,1,3.6327735992338326,4.0281370985499585,5.500569998294149,1,0,0,0,1,0,0,0,0,0,1,0,Poor
3813,46,9.964245341955952,7.483283316704534,4,5,9,2,24,10,6.32,6,5.566701934107833,35.3870456051371,320,0,3.4741449756263973,3.5268130763537364,5.862270311169401,1,0,0,0,0,0,1,1,0,0,0,0,Good
3814,39,11.252804083359448,8.763373350755495,9,8,20,8,55,18,17.87,10,8.041258407596656,33.1968823448914,22,1,5.810535890967673,5.0114412864350015,5.980520113058891,0,0,1,0,1,0,0,0,0,0,0,0,Standard
3815,22,10.685774094320365,8.129796855404507,8,5,32,9,47,17,7.86,9,7.4117798277789255,38.2402142866805,64,0,5.453977186323077,5.403628923125023,5.0337912826319,0,1,0,0,0,1,0,0,0,0,0,1,Poor
3816,44,11.325809553603436,8.796524997229083,7,9,20,6,62,19,4.11,13,8.16619638203077,34.8518332724423,139,1,5.584081904270507,6.2718767102471125,4.9801560036075685,1,0,0,0,0,1,0,0,0,0,1,0,Standard
3817,52,11.583203670061916,9.0677457463394,5,5,10,1,30,13,13.23,4,6.935438537082075,37.2106164889713,247,1,3.9411229529300105,6.085186915548005,6.486659457637229,0,0,1,0,0,1,0,0,1,0,1,0,Standard
3818,40,9.789467988627456,7.177070330661393,6,5,23,6,20,17,27.47,7,8.284569848527887,31.6539871408872,29,1,4.006560444596146,4.719504002885834,5.536690764680146,1,0,0,0,1,0,0,0,0,1,0,0,Standard
3819,24,11.937847519718867,9.455057008544337,1,3,2,1,15,1,1.76,3,7.112425239439854,39.3428434323471,392,0,4.320082473616033,6.669834387019486,6.527664683082993,1,0,0,0,1,0,0,1,0,0,0,1,Standard
3820,36,10.767611766768995,8.258649984069553,3,3,8,4,5,14,7.6,6,6.338682413524118,34.0330448577463,84,1,4.849908072445515,5.485773786049366,5.624463794019645,0,1,0,0,0,1,0,0,1,1,0,0,Standard
3821,18,10.283931902553409,7.914699608013012,7,7,12,7,27,9,6.36999999999999,7,7.158786333783238,36.7261847375523,150,1,5.100363080756278,5.29594400997332,5.193595834664117,0,0,0,1,1,0,0,0,1,0,0,1,Standard
3822,25,10.394191996273404,7.95523010907288,3,4,7,1,23,16,3.7,2,5.041035166487339,39.5945532042561,233,0,2.7952659813636274,5.575312134448761,5.616209272132642,0,0,1,0,0,0,1,0,1,0,0,1,Poor
3823,43,9.019821307237034,6.718741378327057,7,10,18,6,37,15,15.5,14,7.721543629061999,25.3667820038182,65,1,3.5695036839145717,4.455706156207718,5.526096511037286,0,0,0,1,1,0,0,0,1,1,0,0,Poor
3824,26,9.796220776673827,7.1663766501195045,7,8,32,2,47,10,16.91,10,7.884064331262109,23.9632816184807,238,1,2.836686860069538,5.163962495232672,5.427586320607732,0,1,0,0,0,1,0,0,1,1,0,0,Poor
3825,21,10.81326471711396,8.321084629136664,9,6,22,2,33,15,14.75,8,7.888210712131924,41.4441440417203,142,0,4.052190873159198,4.796765636169404,6.178608024427868,0,0,1,0,1,0,0,0,1,0,1,0,Poor
3826,26,10.630076762540918,8.13876672231299,3,7,12,1,12,10,9.31,0,5.538475348021376,35.7423558054859,254,0,3.515944342681466,5.767053648686889,5.632024258085994,0,1,0,0,0,1,0,1,0,1,0,0,Poor
3827,24,10.656658703969608,8.176543441122833,8,5,29,2,19,14,6.66,7,7.877761170160026,36.5346099524886,147,1,3.794807123390773,4.838479158740563,6.163119381723322,0,0,1,0,1,0,0,0,1,1,0,0,Poor
3828,37,11.171998721749624,8.718324235447179,8,6,14,2,26,15,12.14,4,6.989777564459526,23.8731150331251,123,0,4.383330663867264,4.933867567081872,6.44947841201435,0,1,0,0,0,1,0,0,1,0,0,0,Standard
3829,44,11.435625326347045,8.985624752276415,8,3,15,3,23,9,11.71,3,5.589306464757314,37.9378914692846,194,1,5.243363403083097,5.707388284053223,6.360185953832788,0,1,0,0,1,0,0,0,1,0,0,1,Standard
3830,53,10.192158885508325,7.798696065603466,7,5,6,4,10,20,10.72,1,6.384063912008693,33.3937191810017,255,0,3.9750849900789325,4.444096963866788,5.873144163528742,0,0,1,0,1,0,0,0,1,0,1,0,Standard
3831,18,9.699585196434793,7.195364848805661,7,6,8,4,2,13,0.29,3,5.381738974687109,28.7397123831544,260,0,3.5714958454266346,3.262111957029342,5.741878503168674,0,1,0,0,0,1,0,0,1,0,0,0,Standard
3832,31,9.856251804635518,7.279850303355911,10,8,28,6,51,19,7.6,11,8.256186804615442,34.305778407676,137,1,4.024616986618633,3.8715327529555292,5.771759718459081,0,0,0,1,1,0,0,0,0,0,1,0,Poor
3833,36,11.909881943807221,9.438040990734558,2,5,2,3,4,12,17.48,0,4.871832891215797,35.6209153272259,347,0,5.290770847941491,5.340967951395182,6.992554335601089,0,0,1,0,1,0,0,1,0,0,0,0,Standard
3834,31,10.981310737500163,8.526772661429817,6,6,27,7,57,24,3.16,9,7.588602119579241,23.2851904276517,100,1,5.1853553906929974,4.815832696731063,6.115287660307214,0,0,1,0,1,0,0,0,0,0,1,0,Poor
3835,41,10.004506858765327,7.398069984673246,2,4,12,4,15,3,0.69,2,6.719206372432426,33.5776328707017,276,0,4.192833235321359,3.2859688273584404,5.769376727211443,0,0,0,1,0,1,0,1,0,0,1,0,Standard
3836,30,11.229958658159806,8.78928537053433,8,10,31,9,58,23,9.01,7,7.90022897158858,31.8947430296767,118,0,5.857490033692013,3.9108731475693705,6.20771744786719,1,0,0,0,0,0,1,0,0,0,0,0,Poor
3837,26,10.335771142054748,7.920792734095405,5,5,9,3,28,6,19.14,4,7.25376757843257,38.8429743072196,136,1,4.02850792839331,4.7739874714500194,5.968267372393103,0,0,0,0,0,1,0,0,1,1,0,0,Standard
3838,14,9.951650853601267,7.52126564170634,9,10,17,3,32,16,19.35,10,7.5587671029392975,39.2575994142371,117,1,3.908782762284987,3.8295184071560078,5.82544456403323,0,0,0,1,1,0,0,0,0,0,1,0,Poor
3839,32,9.947892879246226,7.409949761381758,5,3,14,4,27,9,4.17,2,7.286896945420786,31.1681253070379,328,0,3.984101900405293,4.138657951195534,5.825347189816216,0,1,0,0,1,0,0,0,1,1,0,0,Standard
3840,25,10.940010230148234,8.41515898929038,7,6,24,7,24,15,16.01,8,8.17966800063331,32.0291076569402,35,1,5.487782754034091,4.068302920913412,5.969528205690339,0,0,1,0,0,0,1,0,0,0,0,0,Good
3841,29,9.794976523663745,7.396508080508313,8,10,22,2,6,20,16.64,14,7.5816533790106195,28.7146734806901,115,1,3.0257441404494427,3.948799739949389,5.83054951637283,1,0,0,0,0,1,0,0,1,0,1,0,Standard
3842,39,10.639978664857594,8.113124108411421,3,6,22,2,20,12,7.94,4,7.71244383427499,38.8242425317997,142,1,4.07157008716265,5.703320534010321,5.502435378018672,0,0,0,1,1,0,0,0,1,0,0,1,Poor
3843,42,10.89445672238886,8.426554881413333,8,7,19,5,56,11,19.96,10,7.201357293944908,34.7842099568954,235,1,5.128179531324579,6.0530008220807305,4.959879842184833,0,0,0,1,0,0,1,0,1,0,1,0,Poor
3844,37,11.380875260558929,8.900341113373369,5,6,17,4,20,16,2.72,1,6.265795387191345,31.9787897092965,280,1,5.184492314512272,5.674962841293235,6.241225061058841,0,0,0,1,1,0,0,0,1,0,1,0,Standard
3845,24,9.584590660736403,6.982476931842942,8,8,18,7,36,25,6.16,8,7.895692957168651,34.9260166432114,143,1,3.8983473880260204,3.901032293622264,5.594652158312829,0,1,0,0,1,0,0,0,0,1,0,0,Poor
3846,41,10.937924987265067,8.483885601241528,6,3,16,2,9,19,15.45,8,7.359187522642437,39.7259751773512,152,0,4.377402192236041,5.265413918678852,6.132232949987633,0,0,0,1,0,1,0,0,1,0,1,0,Standard
3847,18,9.77342100753126,7.1264047470147664,10,6,15,3,38,16,8.71,7,7.743833288731118,28.2753558936178,116,1,3.559216021367451,4.675029461156745,5.606052523579079,1,0,0,0,1,0,0,0,0,1,0,0,Poor
3848,34,9.210282370294118,6.789292637445983,8,6,14,3,9,12,1.56,2,5.031221927704644,30.5578246085616,332,0,3.0743199541696278,4.721529811452838,5.500659483294753,1,0,0,0,1,0,0,0,1,1,0,0,Standard
3849,46,10.017154127180671,7.424939146208929,8,3,13,1,8,11,6.65,4,5.884463798113738,29.6231377519258,362,0,2.241409427129751,4.713777103294934,5.819639988398425,0,1,0,0,1,0,0,0,1,1,0,0,Standard
3850,27,10.558249350956675,8.026433776763419,4,4,15,2,21,20,15.03,4,7.8199375828117486,34.9448348376736,88,1,3.5963466225921144,5.158293640805202,5.9019455929920825,0,0,0,1,0,0,1,0,1,0,0,1,Good
3851,28,11.073269142548556,8.566900078124277,1,3,8,4,8,8,2.69,1,6.566813066889472,30.6529235710999,306,0,5.109364184850448,5.305895682629205,6.036426025798931,1,0,0,0,0,0,1,1,0,1,0,0,Standard
3852,51,9.983333086926136,7.3878327359929346,3,5,1,1,9,8,1.27,1,6.471990744438026,34.11370395845,191,0,2.5526643600052488,4.20226026065279,5.891482475861132,0,1,0,0,0,1,0,1,0,0,1,0,Poor
3853,19,11.742878737413383,9.267083903468052,6,4,12,3,13,11,5.69,6,7.153513187247763,38.4601853573654,272,1,5.146172429764071,5.975801490239497,6.650056497089562,0,0,0,1,0,1,0,0,1,0,1,0,Standard
3854,32,11.457508099331768,8.969679916608978,7,7,7,1,17,9,15.07,6,6.561765897669082,36.9761069276063,350,1,3.9676090000131525,4.8981273400295615,6.732463318097879,0,1,0,0,0,1,0,0,1,0,0,0,Standard
3855,38,10.404330413923054,7.818102717760178,5,2,1,2,5,3,10.71,3,7.222295909353192,23.5194664469563,182,0,3.7423358982433585,5.536863689448483,5.490761022401405,0,0,1,0,1,0,0,1,0,1,0,0,Good
3856,44,10.225488077248464,7.666600854640707,6,4,13,1,11,12,1.08,4,7.210434332439826,35.5506262179112,214,0,2.909119537413415,4.241315827504081,5.928900163408437,0,0,0,1,1,0,0,0,1,0,1,0,Standard
3857,24,10.546655312040922,8.0496920283884,7,8,28,8,40,20,2.07,7,8.05297121615145,31.86710931769,68,1,5.165673103025128,3.147621679698718,5.871686861802433,0,1,0,0,0,1,0,0,0,0,0,0,Poor
3858,27,9.95516069977045,7.302531800460052,5,6,20,4,21,6,10.73,2,6.977579804548945,32.4639197973253,195,0,3.75714199405935,5.22969350030337,5.341586773072415,1,0,0,0,1,0,0,0,1,1,0,0,Standard
3859,47,11.717160491559401,9.212393596001684,8,3,14,2,30,10,11.98,2,5.350197988425026,29.54896928228,366,0,5.046067691017588,5.396265934260632,6.775439125871505,0,0,1,0,0,0,1,0,1,0,1,0,Standard
3860,23,11.101200404179165,8.632998569091882,8,6,18,7,50,8,13.28,8,7.63690646617627,28.8458078345811,69,1,5.51810361896961,5.343160444990193,5.973946595718436,0,0,0,1,1,0,0,0,1,1,0,0,Poor
3861,39,9.683245413052884,6.956769992357652,5,7,22,7,21,15,8.25,11,7.739454975203331,35.5771239992659,216,1,5.180161590326074,3.342648094619406,5.508525491086591,0,0,1,0,0,1,0,0,1,0,0,0,Standard
3862,48,11.70770015857799,9.210371371495693,4,6,3,2,9,1,-3.14,2,4.857328702370825,37.1726968699336,403,0,5.242378133297698,4.413475697527208,6.875599557175262,1,0,0,0,0,0,1,1,0,0,0,0,Standard
3863,32,11.763698191001405,9.270916365159282,2,7,7,3,8,1,2.25,0,6.726137474496426,39.4871884987047,346,0,5.166772230893163,6.372854089431012,6.348042638295021,0,0,1,0,1,0,0,1,0,0,0,1,Standard
3864,35,9.02498983244219,6.820392021908153,10,9,20,7,27,11,17.96,11,7.894798932545779,39.2812816797434,191,1,3.317827517344038,4.392168735097834,5.5342531316729655,0,1,0,0,0,1,0,0,1,0,0,1,Poor
3865,46,10.357802188131053,7.816882749181759,5,3,16,2,23,13,15.25,3,5.808202548236971,36.6991052187933,357,1,3.6223698821412467,2.920387826203924,6.068983176493237,0,0,0,1,1,0,0,0,1,0,0,0,Standard
3866,20,11.786674217990509,9.30849831124351,7,7,4,3,18,17,3.95,4,6.931559692362298,38.0630014200073,335,0,5.313657723033808,6.2103131846461,6.495549695573228,1,0,0,0,0,1,0,1,0,1,0,0,Poor
3867,37,9.229087049797036,6.322749992458525,7,3,25,7,10,17,11.77,7,7.23119293333289,29.6298622927585,151,1,3.499653493820227,3.416798269371877,5.606296855347751,0,0,1,0,1,0,0,0,1,0,1,0,Standard
3868,38,9.622984317128472,7.0012509347451,6,10,31,5,31,12,26.34,12,8.202572853448617,23.3023173944813,70,0,3.9353286841777995,3.771523017135215,5.580391609481121,0,0,0,0,1,0,0,0,0,0,1,0,Standard
3869,41,10.729306381246207,8.198433163393595,8,5,28,4,19,16,10.51,8,7.479751257977932,40.5931088470462,72,1,4.899854603259647,4.626141363513743,5.9587747154866655,0,0,1,0,0,1,0,0,1,1,0,0,Poor
3870,45,8.962812551153986,6.407881272293678,4,6,13,2,15,20,11.31,4,6.540495946075011,23.8642441447771,78,1,2.050408518435268,4.112775653250029,5.641103605451309,1,0,0,0,1,0,0,0,1,1,0,0,Standard
3871,15,11.792565486643689,9.32902196677032,6,7,16,6,29,22,15.65,8,6.45592157234636,36.8274385821725,66,1,6.046102712991336,6.356032278796284,5.9854248324829875,0,1,0,0,0,1,0,0,1,0,0,1,Standard
3872,26,9.786671674032451,7.41872989164873,7,7,19,7,27,20,4.01,12,7.8325616496644965,29.8916981532408,107,1,4.226954924367414,4.975320731982693,5.494656633545378,0,1,0,0,0,0,1,0,0,1,0,0,Poor
3873,30,10.1324286654652,7.6243487673619175,3,3,18,2,12,17,14.2,0,6.80774708075092,22.2915307254916,389,1,3.442979850428969,3.6701131342001747,5.924812569081268,1,0,0,0,0,1,0,0,1,0,0,0,Standard
3874,20,9.032796185355087,6.0632501818653495,6,8,27,6,40,14,17.19,9,8.195739214056683,38.0075270872763,16,1,3.3857526393416535,4.030413809387015,5.510005899583674,0,1,0,0,1,0,0,0,0,1,0,0,Poor
3875,28,9.93385331065458,7.486642740958073,6,6,15,6,32,19,22.79,10,8.128301974429107,36.1365385465138,127,0,4.256647029238674,3.9222134824569883,5.821032520650396,0,0,0,1,0,1,0,0,0,0,1,0,Standard
3876,29,10.399476860440876,7.974488108098616,5,3,5,3,21,12,15.08,3,7.243691657771469,26.5911308265986,380,1,3.8720662745707446,4.83677529179583,5.957088574830925,0,0,1,0,1,0,0,0,1,0,0,1,Standard
3877,22,9.12210515549132,6.154761663323249,6,7,24,5,36,21,27.14,11,8.272430113243018,38.7751365174403,59,1,3.1904864642430812,4.139407273684944,5.521579330732082,0,1,0,0,0,1,0,0,0,1,0,0,Good
3878,32,9.604743184560885,7.119836534772882,7,5,17,6,35,22,8.52,6,8.338977593623778,39.8744433633722,144,1,4.011230053392067,4.247815153531627,5.6645483765725935,0,0,1,0,0,0,1,0,0,1,0,0,Poor
3879,27,9.738784474816375,7.214928042828248,10,10,17,9,55,19,17.51,7,8.238254120628895,28.2354691500815,17,1,4.242566944446541,4.79523773442689,5.461448493438701,0,0,0,1,0,1,0,0,0,1,0,0,Poor
3880,26,10.260533827522952,7.65151794093296,2,5,10,3,4,1,6.81,0,5.703115585668497,31.4090631397033,187,0,3.7247400904598527,3.5847000739784876,5.947723361752789,0,1,0,0,1,0,0,1,0,0,1,0,Good
3881,24,9.012390527195997,6.705242239297465,6,7,20,9,49,15,-2.36,8,7.766382999140011,33.1952891111009,229,1,4.058221847399011,4.022023622565723,5.552891093663494,0,0,0,1,0,1,0,0,0,1,0,0,Poor
3882,43,10.71516282446284,8.25862839980155,5,6,21,2,22,18,16.15,6,7.775687353574371,41.3052296416749,205,1,4.0578985300834995,4.9279794790032625,6.087062631740568,0,1,0,0,1,0,0,0,1,0,1,0,Poor
3883,24,9.776420364705277,7.3826163625051295,8,6,25,8,21,17,16.15,10,8.460258752492035,29.7324163975641,26,1,4.216208998904766,3.9879825879747206,5.666624168579228,1,0,0,0,1,0,0,0,0,0,1,0,Standard
3884,25,10.86770693472606,8.326088979770068,8,6,24,7,25,25,1.77,11,7.795601267820278,27.7652753756282,96,0,5.611523342466466,4.516091685306644,5.662909182474177,1,0,0,0,1,0,0,0,0,0,0,0,Poor
3885,24,11.340094252063539,8.842122396175796,5,4,8,4,22,13,9.81,0,7.232306744707657,39.9104689448117,300,1,5.173306329987214,4.600896739175055,6.486001223798187,0,0,0,0,1,0,0,0,1,0,0,0,Standard
3886,35,9.574299918652123,6.907935262784081,9,10,26,2,34,19,2.51,12,7.191361556655478,31.0137729855063,184,1,2.9065847162075267,4.479790461480691,5.611329417172814,1,0,0,0,1,0,0,0,0,0,1,0,Standard
3887,53,10.486047805733328,8.046985274638557,7,7,10,4,30,12,1.62,0,5.906614469191589,32.9054844437665,365,0,4.16665776126364,4.466859883084279,6.018237445806801,1,0,0,0,1,0,0,0,1,0,1,0,Standard
3888,20,11.329056952256723,8.829330287260701,8,10,29,5,60,17,31.98,12,8.128104258781924,35.7941723479838,155,1,5.623565466117883,4.789115959373328,6.3028041645321595,0,0,0,0,0,0,1,0,0,1,0,0,Standard
3889,43,11.279378990398358,8.76243842452075,8,4,14,5,17,15,17.11,12,7.831692700264805,25.1600074412019,122,1,5.136426278909531,6.263357754450968,5.454816000832746,1,0,0,0,0,0,1,0,1,1,0,0,Poor
3890,34,9.75408197189782,7.151772452500133,3,5,12,4,1,0,0.5,0,7.226092639693535,32.5629065311041,373,0,3.662728151977387,5.106771321285214,5.363790435053323,0,1,0,0,0,0,1,1,0,1,0,0,Poor
3891,30,10.553481899279177,8.123127858258947,8,6,20,3,30,15,9.55,10,7.387870117228567,24.3772290044704,89,1,4.279059423399903,5.640635173113176,5.610719817909681,0,0,0,1,1,0,0,0,1,1,0,0,Poor
3892,53,11.487977742342059,9.018575264894094,2,4,2,2,7,9,1.91,1,6.673297967767654,34.1549576461229,220,0,4.594854243048074,6.670479526339399,5.428262981833515,0,0,0,1,1,0,0,1,0,1,0,0,Good
3893,31,11.579918845473399,9.117208850504667,5,3,13,4,19,11,15.88,10,6.429300035246597,25.5235586961897,206,1,5.483689419919694,6.335619234707317,5.92964682556957,0,0,0,1,0,0,1,0,1,0,0,1,Standard
3894,49,9.981534346621732,7.482656738738429,2,4,10,2,8,9,6.65,5,6.34433727176364,33.9736005257775,187,0,3.5361914400454855,3.073260495381533,5.890946143839629,0,0,0,0,0,1,0,1,0,0,0,0,Good
3895,18,10.474937045177093,8.036375028668436,8,4,7,1,25,17,11.18,4,6.509022458087351,31.1401732137847,197,0,3.3189576787810773,4.3328091263760165,6.121064615710358,1,0,0,0,1,0,0,1,0,0,1,0,Good
3896,49,11.393521240897766,8.87911153136297,3,3,6,1,12,11,0.97,3,5.7085046409915305,43.4773366088793,316,0,3.7034573355504814,4.659063059715843,6.711638556837237,0,0,0,1,1,0,0,1,0,0,1,0,Standard
3897,55,11.394139451499715,8.8909586896107,5,3,7,3,6,10,3.2,1,6.967739695911148,38.1694609985203,281,0,5.394472331042227,5.50930741614942,6.233296815471403,1,0,0,0,1,0,0,1,0,0,1,0,Good
3898,41,11.018407643216312,8.520628783007092,6,6,15,1,9,18,8.67,8,6.6346202171708795,34.8110349940804,242,1,3.463362146425058,5.07962709515289,6.326297058755471,1,0,0,0,1,0,0,0,1,0,1,0,Standard
3899,40,9.861689561052417,7.293316387989503,10,7,29,8,43,22,8.6,9,7.784889295655098,31.4001679145489,104,0,4.766691533418983,4.2662027173295565,5.385703502843519,0,0,1,0,1,0,0,0,0,1,0,0,Standard
3900,46,11.159914372352166,8.680798180937261,1,4,6,1,24,2,5.09,1,6.756211199019829,25.3678301110912,223,0,3.639491648750265,5.50034468002549,6.390283845938168,0,1,0,0,1,0,0,1,0,1,0,0,Poor
3901,27,9.363441215203508,6.851398749429381,3,4,8,1,9,16,6.98,5,7.051491920460522,38.3875540842569,213,1,2.1968358728566493,3.793823636977892,5.802413683363929,0,0,0,1,0,1,0,0,1,1,0,0,Standard
3902,55,11.923414465504186,9.45445893497077,5,5,7,4,18,4,3.54,2,6.3265608375492635,32.8402283679069,382,0,6.1535988202245475,5.773308578574282,6.585465747910134,0,1,0,0,0,0,1,1,0,0,0,0,Good
3903,46,10.50957926422532,7.976396499883391,1,2,9,1,13,8,11.34,1,7.2192100288185,35.1378970680342,298,0,2.7603659862125327,4.403648718308683,6.0948958746183255,0,1,0,0,1,0,0,1,0,0,1,0,Good
3904,36,9.99633219540066,7.590760579094462,2,6,2,4,6,4,7.57,3,5.311628380607709,29.5024441504869,293,0,4.148273144411294,4.4995866985534,5.782832033185017,1,0,0,0,0,1,0,1,0,0,1,0,Standard
3905,40,10.249874405087025,7.737870284613299,8,7,16,1,13,9,8.97,2,6.680277347800373,34.5602203234021,353,0,2.5416147892954895,5.557711466993566,5.511124417546594,0,0,0,1,0,0,1,0,1,1,0,0,Standard
3906,26,10.779124400758604,8.327405230267843,7,5,17,9,31,13,25.74,15,8.169645042712911,38.4966679017765,89,1,5.65283618073682,4.423773367310776,5.652692342862578,0,1,0,0,0,0,1,0,0,0,0,0,Standard
3907,48,10.207650196243602,7.707129724464214,3,5,15,3,26,12,9.26,1,5.76853972187148,27.4329111736131,182,0,3.7699687297304765,4.87134377352709,5.731851662816663,0,1,0,0,1,0,0,0,1,1,0,0,Standard
3908,17,11.114000721969003,8.670602453604207,9,9,19,5,26,27,21.54,6,8.441553277207493,35.0222864735551,14,1,5.579813446014563,4.337927238643679,6.1971162688305075,1,0,0,0,1,0,0,0,0,0,1,0,Standard
3909,22,10.549675716352388,8.093591098059672,4,3,6,1,4,7,8.91,4,7.011304154610696,39.1433846530793,277,0,2.858593720071162,5.09353132957673,6.0086678441032335,0,0,0,1,0,1,0,1,0,1,0,0,Good
3910,52,9.343253698637282,6.938083202849529,5,3,14,3,16,15,15.72,7,7.153145527243074,36.5190048243266,361,1,3.0394111086624993,4.2353582052340535,5.7140624298500455,0,1,0,0,0,0,1,0,1,1,0,0,Standard
